		Experiment ID: 1207181144D1
Time-Interval(Hour)	Time-Interval	Y (A1)	Y (A2)	Y (B1)	Y (B2)	Y (C1)	Y (C2)	Y (D1)	Y (D2)	Y (E1)	Y (E2)	Y (F1)	Y (F2)	Y (G1)	Y (G2)	Y (H1)	Y (H2)
5.5836	05:35:01	0.2532	0.3241	0.2825	0.3086	0.3186	0.3528	0.3233	0.3351	0.3718	0.3168	0.3640	0.3167	0.3600	0.2682	0.2966	0.2234
5.6336	05:38:01	0.2541	0.3253	0.2828	0.3090	0.3190	0.3544	0.3243	0.3368	0.3718	0.3175	0.3626	0.3160	0.3585	0.2677	0.2964	0.2242
5.6836	05:41:01	0.2575	0.3271	0.2820	0.3120	0.3165	0.3534	0.3244	0.3347	0.3740	0.3188	0.3575	0.3123	0.3579	0.2692	0.2982	0.2210
5.7336	05:44:01	0.2589	0.3305	0.2816	0.3132	0.3154	0.3501	0.3268	0.3358	0.3733	0.3196	0.3580	0.3140	0.3561	0.2672	0.2999	0.2229
5.7836	05:47:01	0.2610	0.3318	0.2829	0.3140	0.3173	0.3535	0.3238	0.3341	0.3714	0.3189	0.3570	0.3145	0.3520	0.2665	0.2976	0.2217
5.8336	05:50:01	0.2640	0.3333	0.2838	0.3166	0.3166	0.3555	0.3256	0.3340	0.3735	0.3177	0.3535	0.3135	0.3513	0.2671	0.2970	0.2222
5.8836	05:53:01	0.2704	0.3372	0.2832	0.3171	0.3159	0.3558	0.3256	0.3349	0.3754	0.3194	0.3544	0.3149	0.3495	0.2678	0.2988	0.2201
5.9336	05:56:01	0.2748	0.3403	0.2844	0.3206	0.3156	0.3531	0.3261	0.3345	0.3752	0.3195	0.3528	0.3124	0.3471	0.2680	0.2991	0.2201
5.9836	05:59:01	0.2839	0.3423	0.2845	0.3224	0.3146	0.3533	0.3264	0.3353	0.3765	0.3175	0.3538	0.3125	0.3452	0.2680	0.2994	0.2209
6.0336	06:02:01	0.2961	0.3495	0.2826	0.3221	0.3147	0.3517	0.3291	0.3357	0.3789	0.3162	0.3552	0.3136	0.3428	0.2687	0.3016	0.2229
6.0836	06:05:01	0.3079	0.3496	0.2849	0.3269	0.3162	0.3549	0.3255	0.3349	0.3769	0.3184	0.3515	0.3124	0.3419	0.2686	0.2996	0.2214
6.1336	06:08:01	0.3230	0.3557	0.2861	0.3267	0.3148	0.3537	0.3282	0.3377	0.3803	0.3157	0.3533	0.3152	0.3396	0.2678	0.3005	0.2222
