		Experiment ID: 1207181138D2
Time-Interval(Hour)	Time-Interval	Y (A3)	Y (A4)	Y (B3)	Y (B4)	Y (C3)	Y (C4)	Y (D3)	Y (D4)	Y (E3)	Y (E4)	Y (F3)	Y (F4)	Y (G3)	Y (G4)	Y (H3)	Y (H4)
30.3344	30:20:04	2.0414	1.4984	3.0748	3.0438	3.3550	3.3566	3.4947	4.1186	4.1152	3.3697	4.1930	2.8380	4.5014	2.3031	2.1545	2.4024
30.3850	30:23:06	2.0475	1.5051	3.0872	3.0515	3.3693	3.3669	3.5008	4.1353	4.1330	3.3888	4.2136	2.8509	4.5200	2.3159	2.1645	2.4082
30.4356	30:26:08	2.0581	1.5061	3.0934	3.0682	3.3803	3.3837	3.5081	4.1615	4.1455	3.4039	4.2256	2.8513	4.5518	2.3228	2.1696	2.4192
30.4861	30:29:10	2.0624	1.5168	3.1110	3.0789	3.3946	3.3885	3.5137	4.1760	4.1736	3.4173	4.2565	2.8695	4.5620	2.3385	2.1806	2.4228
30.5367	30:32:12	2.0640	1.5198	3.1253	3.0892	3.4128	3.4017	3.5394	4.1900	4.1909	3.4358	4.2707	2.8828	4.5765	2.3457	2.1848	2.4327
30.5872	30:35:14	2.0675	1.5254	3.1372	3.0997	3.4261	3.4136	3.5516	4.2055	4.2062	3.4595	4.2869	2.8939	4.5892	2.3580	2.1921	2.4406
30.6378	30:38:16	2.0801	1.5276	3.1481	3.1142	3.4324	3.4297	3.5571	4.2278	4.2227	3.4755	4.3036	2.9037	4.6166	2.3683	2.1986	2.4533
30.6883	30:41:18	2.0861	1.5327	3.1642	3.1277	3.4428	3.4370	3.5758	4.2499	4.2350	3.4921	4.3170	2.9168	4.6309	2.3742	2.2049	2.4624
30.7389	30:44:20	2.0888	1.5370	3.1760	3.1399	3.4574	3.4437	3.5949	4.2543	4.2500	3.5159	4.3347	2.9305	4.6406	2.3834	2.2160	2.4731
30.7894	30:47:22	2.0906	1.5397	3.1897	3.1591	3.4629	3.4645	3.6113	4.2762	4.2648	3.5341	4.3504	2.9384	4.6476	2.3934	2.2207	2.4893
30.8400	30:50:24	2.1017	1.5456	3.2002	3.1740	3.4766	3.4717	3.6122	4.2998	4.2763	3.5385	4.3749	2.9500	4.6666	2.4045	2.2292	2.4949
30.8906	30:53:26	2.1089	1.5478	3.2059	3.1901	3.4842	3.4824	3.6262	4.3229	4.2905	3.5522	4.3931	2.9602	4.6688	2.4123	2.2342	2.5052
30.9411	30:56:28	2.1084	1.5541	3.2222	3.1962	3.5046	3.4962	3.6433	4.3327	4.3094	3.5793	4.4144	2.9730	4.6706	2.4197	2.2466	2.5083
30.9917	30:59:30	2.1164	1.5519	3.2306	3.2174	3.5104	3.5144	3.6503	4.3575	4.3136	3.5880	4.4267	2.9769	4.6904	2.4217	2.2497	2.5236
31.0422	31:02:32	2.1215	1.5629	3.2469	3.2315	3.5210	3.5175	3.6566	4.3742	4.3356	3.5980	4.4517	2.9931	4.7021	2.4341	2.2580	2.5330
31.0928	31:05:34	2.1234	1.5628	3.2629	3.2479	3.5344	3.5377	3.6773	4.3885	4.3477	3.6211	4.4635	2.9976	4.7116	2.4343	2.2653	2.5470
31.1433	31:08:36	2.1274	1.5731	3.2801	3.2602	3.5488	3.5337	3.6899	4.3998	4.3779	3.6362	4.4863	3.0133	4.7246	2.4441	2.2739	2.5566
31.1933	31:11:36	2.1298	1.5697	3.2893	3.2757	3.5619	3.5498	3.7031	4.4247	4.3866	3.6526	4.4908	3.0193	4.7359	2.4469	2.2810	2.5718
31.2439	31:14:38	2.1366	1.5752	3.3006	3.2877	3.5704	3.5638	3.7104	4.4393	4.3964	3.6655	4.5083	3.0288	4.7536	2.4544	2.2821	2.5819
31.2944	31:17:40	2.1421	1.5836	3.3216	3.2911	3.5914	3.5688	3.7146	4.4449	4.4306	3.6846	4.5233	3.0504	4.7605	2.4696	2.2903	2.5835
31.3450	31:20:42	2.1483	1.5883	3.3296	3.3033	3.5988	3.5781	3.7217	4.4581	4.4484	3.6905	4.5357	3.0668	4.7771	2.4806	2.2933	2.5891
31.3956	31:23:44	2.1545	1.5877	3.3368	3.3233	3.5996	3.5990	3.7346	4.4752	4.4546	3.7038	4.5468	3.0674	4.7983	2.4832	2.2942	2.6025
31.4461	31:26:46	2.1517	1.5922	3.3571	3.3224	3.6176	3.6030	3.7523	4.4748	4.4793	3.7282	4.5542	3.0849	4.8008	2.4907	2.3063	2.6109
31.4967	31:29:48	2.1612	1.5957	3.3623	3.3424	3.6148	3.6109	3.7573	4.4933	4.4896	3.7331	4.5736	3.0850	4.8222	2.4967	2.3015	2.6221
31.5467	31:32:48	2.1648	1.6037	3.3837	3.3428	3.6404	3.6092	3.7683	4.4934	4.5184	3.7598	4.5863	3.1046	4.8269	2.5069	2.3016	2.6305
31.5972	31:35:50	2.1650	1.6030	3.3899	3.3570	3.6470	3.6302	3.7803	4.5089	4.5212	3.7766	4.5945	3.1083	4.8335	2.5092	2.3084	2.6460
31.6478	31:38:52	2.1744	1.6051	3.3943	3.3734	3.6520	3.6378	3.7919	4.5235	4.5346	3.7898	4.6110	3.1159	4.8457	2.5175	2.3108	2.6517
31.6978	31:41:52	2.1781	1.6080	3.4019	3.3824	3.6556	3.6474	3.8006	4.5342	4.5501	3.8058	4.6234	3.1280	4.8633	2.5276	2.3117	2.6596
31.7483	31:44:54	2.1770	1.6136	3.4227	3.3894	3.6747	3.6513	3.8093	4.5447	4.5810	3.8304	4.6376	3.1447	4.8662	2.5412	2.3230	2.6638
31.7989	31:47:56	2.1861	1.6153	3.4255	3.4026	3.6780	3.6660	3.8134	4.5642	4.5850	3.8300	4.6522	3.1365	4.8767	2.5459	2.3258	2.6767
31.8494	31:50:58	2.1911	1.6170	3.4367	3.4130	3.6906	3.6753	3.8315	4.5820	4.6025	3.8478	4.6564	3.1407	4.8847	2.5468	2.3339	2.6851
31.9000	31:54:00	2.1954	1.6224	3.4487	3.4175	3.6988	3.6781	3.8339	4.5865	4.6118	3.8611	4.6750	3.1524	4.8963	2.5574	2.3394	2.6874
31.9500	31:57:00	2.1973	1.6245	3.4550	3.4246	3.7038	3.6855	3.8495	4.5992	4.6208	3.8743	4.6858	3.1587	4.9108	2.5610	2.3457	2.6917
32.0006	32:00:02	2.2025	1.6305	3.4723	3.4303	3.7139	3.6821	3.8608	4.6100	4.6471	3.8833	4.6970	3.1694	4.9225	2.5699	2.3529	2.6959
32.0511	32:03:04	2.2080	1.6316	3.4779	3.4357	3.7215	3.6896	3.8740	4.6249	4.6565	3.8867	4.7062	3.1751	4.9309	2.5742	2.3571	2.7077
32.1017	32:06:06	2.2048	1.6342	3.4898	3.4341	3.7318	3.6956	3.8937	4.6235	4.6662	3.9055	4.7120	3.1832	4.9331	2.5781	2.3696	2.7141
32.1522	32:09:08	2.2116	1.6361	3.5020	3.4453	3.7379	3.6989	3.9030	4.6379	4.6776	3.9130	4.7276	3.1960	4.9537	2.5875	2.3726	2.7216
32.2028	32:12:10	2.2106	1.6308	3.5051	3.4571	3.7430	3.7150	3.9141	4.6511	4.6808	3.9185	4.7347	3.1915	4.9636	2.5863	2.3724	2.7386
32.2533	32:15:12	2.2140	1.6384	3.5232	3.4556	3.7523	3.7151	3.9231	4.6534	4.7012	3.9379	4.7553	3.2070	4.9657	2.5998	2.3816	2.7402
32.3039	32:18:14	2.2248	1.6398	3.5265	3.4705	3.7473	3.7300	3.9196	4.6636	4.7071	3.9332	4.7679	3.2104	4.9878	2.6022	2.3786	2.7537
32.3539	32:21:14	2.2219	1.6418	3.5443	3.4662	3.7628	3.7345	3.9386	4.6698	4.7246	3.9525	4.7680	3.2178	4.9758	2.6064	2.3913	2.7547
32.4044	32:24:16	2.2231	1.6454	3.5596	3.4778	3.7699	3.7397	3.9476	4.6764	4.7388	3.9587	4.7840	3.2212	4.9853	2.6130	2.3943	2.7618
32.4550	32:27:18	2.2323	1.6482	3.5673	3.4874	3.7729	3.7471	3.9525	4.6917	4.7405	3.9619	4.7970	3.2302	4.9957	2.6163	2.3965	2.7681
32.5050	32:30:18	2.2368	1.6521	3.5759	3.4968	3.7769	3.7497	3.9586	4.7007	4.7476	3.9665	4.8088	3.2315	5.0127	2.6221	2.3996	2.7768
32.5556	32:33:20	2.2416	1.6542	3.5843	3.5043	3.7820	3.7549	3.9616	4.7091	4.7614	3.9702	4.8233	3.2352	5.0274	2.6285	2.4036	2.7817
32.6061	32:36:22	2.2429	1.6612	3.6056	3.5095	3.7927	3.7623	3.9617	4.7091	4.7790	3.9846	4.8359	3.2518	5.0363	2.6413	2.4122	2.7806
